budget,revenue,release_year,return
0,0.0,2002,0.0
0,0.0,1963,0.0
0,0.0,1969,0.0
0,0.0,1967,0.0
0,0.0,1975,0.0
0,0.0,1973,0.0
0,0.0,1984,0.0
0,0.0,2001,0.0
1500000,0.0,1952,0.0
0,0.0,1987,0.0
0,0.0,2002,0.0
0,0.0,1949,0.0
0,0.0,1958,0.0
0,0.0,1980,0.0
0,0.0,1996,0.0
160000,100655.0,1961,0.62909375
0,0.0,1962,0.0
0,0.0,1957,0.0
0,0.0,1992,0.0
0,0.0,1984,0.0
0,112132.0,1986,0.0
0,0.0,1950,0.0
0,0.0,1960,0.0
0,0.0,2003,0.0
0,0.0,1997,0.0
0,0.0,1963,0.0
0,0.0,1991,0.0
0,0.0,1982,0.0
0,0.0,1950,0.0
0,0.0,1949,0.0
0,0.0,2002,0.0
0,0.0,1969,0.0
0,0.0,1999,0.0
0,0.0,1979,0.0
0,0.0,1970,0.0
0,0.0,1971,0.0
0,0.0,1961,0.0
0,0.0,1990,0.0
0,0.0,1963,0.0
0,0.0,1976,0.0
0,0.0,1968,0.0
0,0.0,1997,0.0
0,0.0,1942,0.0
0,0.0,1946,0.0
0,0.0,1948,0.0
0,0.0,1949,0.0
0,0.0,1979,0.0
1000000,0.0,1981,0.0
0,0.0,1946,0.0
0,0.0,1965,0.0
0,0.0,1942,0.0
0,0.0,1945,0.0
0,0.0,1962,0.0
0,0.0,1993,0.0
250000,0.0,1989,0.0
0,0.0,1946,0.0
0,0.0,2003,0.0
0,0.0,1969,0.0
80000000,96105964.0,2004,1.20132455
57000000,28283637.0,2004,0.4962041578947368
60000000,256697520.0,2004,4.278292
2500000,26781723.0,2004,10.7126892
0,0.0,1951,0.0
0,0.0,1938,0.0
0,0.0,1966,0.0
0,0.0,1968,0.0
0,0.0,1969,0.0
0,0.0,2002,0.0
0,0.0,1996,0.0
11500000,0.0,2003,0.0
0,0.0,2003,0.0
0,0.0,1977,0.0
0,0.0,2001,0.0
0,0.0,1966,0.0
0,0.0,1969,0.0
65000000,217764291.0,2004,3.3502198615384615
35000000,22034832.0,2004,0.6295666285714285
7500000,0.0,2003,0.0
0,256249.0,1992,0.0
0,0.0,1959,0.0
0,0.0,2001,0.0
0,0.0,1988,0.0
0,0.0,1999,0.0
0,0.0,1987,0.0
9000000,23936908.0,2004,2.6596564444444444
40000000,95149435.0,2004,2.378735875
0,0.0,2003,0.0
70000000,171183863.0,2004,2.445483757142857
20000000,29170410.0,2004,1.4585205
0,0.0,2002,0.0
3000000,2037545.0,2004,0.6791816666666667
19000000,69631118.0,2004,3.6647956842105263
80000000,78000586.0,2004,0.975007325
0,0.0,1968,0.0
0,0.0,1969,0.0
0,0.0,1963,0.0
0,1600000.0,1967,0.0
0,0.0,1966,0.0
0,0.0,1965,0.0
0,0.0,1979,0.0
0,6347072.0,1983,0.0
0,0.0,1962,0.0
0,0.0,1988,0.0
0,0.0,1999,0.0
0,0.0,1983,0.0
0,0.0,1964,0.0
0,0.0,2004,0.0
20000000,70992898.0,2004,3.5496449
27000000,13000000.0,2004,0.48148148148148145
0,0.0,2003,0.0
23000000,16123851.0,2004,0.701037
16000000,12.0,2004,7.5e-07
20000000,16605763.0,2004,0.83028815
30000000,13001257.0,2004,0.43337523333333333
500000,0.0,2002,0.0
0,0.0,1974,0.0
0,0.0,1995,0.0
0,0.0,1967,0.0
0,0.0,2004,0.0
0,0.0,1991,0.0
0,1221832.0,1994,0.0
0,0.0,1979,0.0
0,0.0,1985,0.0
0,371396.0,2004,0.0
0,0.0,1990,0.0
0,0.0,1953,0.0
0,10090429.0,1986,0.0
0,0.0,1963,0.0
0,0.0,1975,0.0
0,0.0,1965,0.0
0,0.0,1980,0.0
1200000,3109904.0,1988,2.5915866666666667
0,0.0,1986,0.0
0,0.0,1979,0.0
0,0.0,1964,0.0
0,0.0,1980,0.0
0,9109322.0,2004,0.0
25000000,56422687.0,2004,2.25690748
45000000,129394835.0,2004,2.875440777777778
0,0.0,2004,0.0
0,0.0,2004,0.0
30000000,21800302.0,2004,0.7266767333333334
70000000,57958696.0,2004,0.8279813714285714
31000000,41512007.0,2004,1.339097
0,0.0,2004,0.0
0,0.0,2004,0.0
30000000,0.0,2004,0.0
42000000,117575636.0,2004,2.799419904761905
0,0.0,2004,0.0
15000000,1914166.0,2004,0.12761106666666666
0,16756372.0,2004,0.0
4000000,30039392.0,2004,7.509848
0,0.0,1952,0.0
0,0.0,1958,0.0
0,0.0,1940,0.0
0,0.0,1991,0.0
0,27634716.0,1974,0.0
0,42400000.0,1985,0.0
2000000,4000000.0,1938,2.0
0,0.0,1968,0.0
0,11000000.0,1980,0.0
0,0.0,1985,0.0
0,3.0,1977,0.0
0,0.0,1973,0.0
0,0.0,1992,0.0
0,0.0,2001,0.0
0,0.0,1978,0.0
0,0.0,1959,0.0
0,0.0,1993,0.0
0,0.0,1992,0.0
2500000,0.0,1990,0.0
6000000,14717854.0,1977,2.4529756666666667
0,0.0,2002,0.0
0,0.0,1958,0.0
0,0.0,1971,0.0
350000,0.0,1954,0.0
0,0.0,1979,0.0
0,0.0,1970,0.0
0,0.0,1984,0.0
0,0.0,1975,0.0
0,0.0,1963,0.0
0,0.0,1995,0.0
47000000,7191399.0,1992,0.15300848936170214
100000,0.0,1980,0.0
75000000,367275019.0,2004,4.897000253333333
60000000,74541707.0,2004,1.2423617833333334
0,0.0,2004,0.0
22000000,0.0,2004,0.0
15000000,14867514.0,2004,0.9911676
25000000,36609966.0,2004,1.46439864
0,0.0,2004,0.0
7000,424760.0,2004,60.68
0,776691.0,2004,0.0
50000000,170128460.0,2004,3.4025692
32000000,50907422.0,2004,1.5908569375
0,0.0,2004,0.0
0,0.0,2004,0.0
0,0.0,1954,0.0
0,0.0,1955,0.0
0,0.0,1987,0.0
0,0.0,1979,0.0
2700000,0.0,1978,0.0
0,0.0,2003,0.0
0,0.0,1978,0.0
780000,1500000.0,1976,1.9230769230769231
2000000,0.0,1967,0.0
0,0.0,1971,0.0
0,0.0,2003,0.0
0,0.0,2003,0.0
0,0.0,1974,0.0
0,0.0,1986,0.0
0,0.0,1992,0.0
0,14812000.0,1991,0.0
0,0.0,1989,0.0
30000000,61255921.0,2004,2.0418640333333333
218,1162014.0,2003,5330.339449541284
0,548039.0,2004,0.0
0,0.0,2004,0.0
5000000,0.0,2004,0.0
0,0.0,2003,0.0
0,0.0,2004,0.0
0,0.0,2004,0.0
0,0.0,2004,0.0
45000000,14793624.0,2004,0.3287472
10000000,183474602.0,2004,18.3474602
60000000,13395939.0,2004,0.22326565
16000000,109502303.0,2004,6.8438939375
5000000,8203235.0,2004,1.640647
11000000,0.0,2004,0.0
0,0.0,2003,0.0
0,0.0,2004,0.0
0,0.0,2004,0.0
0,143597.0,2004,0.0
0,0.0,2004,0.0
1200000,103911669.0,2004,86.5930575
40000000,124731534.0,2004,3.11828835
20000000,0.0,2004,0.0
0,0.0,2004,0.0
92000000,631442092.0,2004,6.863501
0,0.0,2004,0.0
0,0.0,2003,0.0
0,0.0,2002,0.0
165000000,305875730.0,2004,1.853792303030303
0,0.0,2004,0.0
12000000,24829644.0,2004,2.069137
60000000,61347797.0,2004,1.0224632833333334
50000000,40203020.0,2004,0.8040604
25000000,116766556.0,2004,4.67066224
7000000,29385320.0,2004,4.197902857142857
100000000,347451894.0,2004,3.47451894
5000000,40266982.0,2004,8.0533964
30000000,140161792.0,2004,4.672059733333334
0,0.0,2002,0.0
0,0.0,1945,0.0
155000000,167298192.0,2004,1.0793431741935484
60000000,0.0,2004,0.0
0,0.0,2004,0.0
0,0.0,2004,0.0
27000000,115505027.0,2004,4.277963962962963
0,0.0,2003,0.0
0,92863945.0,2004,0.0
110000000,362744280.0,2004,3.2976752727272727
65000000,128905366.0,2004,1.983159476923077
900000,10000000.0,1960,11.11111111111111
0,0.0,2004,0.0
3000000,7100000.0,1960,2.3666666666666667
0,0.0,1958,0.0
0,0.0,1957,0.0
0,0.0,1964,0.0
0,0.0,1961,0.0
0,0.0,1965,0.0
0,0.0,1961,0.0
0,0.0,1964,0.0
16000000,174318.0,2004,0.010894875
0,0.0,1952,0.0
0,0.0,1974,0.0
0,0.0,1976,0.0
0,0.0,1994,0.0
0,0.0,1960,0.0
0,0.0,1956,0.0
0,0.0,1955,0.0
0,7840873.0,1985,0.0
19885552,19724334.0,1993,0.9918927068255384
2200000,0.0,1936,0.0
0,0.0,1944,0.0
0,0.0,1940,0.0
0,0.0,2001,0.0
0,0.0,2003,0.0
0,0.0,1948,0.0
525000,0.0,1952,0.0
0,0.0,1984,0.0
0,0.0,1944,0.0
0,0.0,1999,0.0
0,0.0,1984,0.0
0,0.0,2003,0.0
0,2586511.0,2004,0.0
0,0.0,2004,0.0
17311,137365.0,1915,7.935127953324476
0,0.0,1920,0.0
0,0.0,1920,0.0
0,0.0,1920,0.0
0,0.0,1921,0.0
0,0.0,1921,0.0
0,0.0,1921,0.0
0,0.0,1921,0.0
0,0.0,1922,0.0
0,0.0,1922,0.0
0,0.0,1923,0.0
0,0.0,1923,0.0
172000,0.0,1924,0.0
212000,0.0,1924,0.0
0,0.0,1924,0.0
245000,22000000.0,1925,89.79591836734694
0,0.0,1925,0.0
546883,0.0,1924,0.0
0,0.0,1925,0.0
0,0.0,1927,0.0
0,0.0,1928,0.0
0,0.0,1927,0.0
217000,0.0,1927,0.0
0,0.0,1929,0.0
0,0.0,1928,0.0
0,0.0,1928,0.0
0,0.0,1928,0.0
0,0.0,1928,0.0
0,0.0,1928,0.0
0,0.0,1928,0.0
0,0.0,1930,0.0
0,0.0,1929,0.0
0,0.0,1931,0.0
0,7940.0,1930,0.0
0,0.0,1931,0.0
0,0.0,1931,0.0
0,0.0,1931,0.0
0,0.0,1932,0.0
0,0.0,1932,0.0
20000,0.0,1933,0.0
0,0.0,1932,0.0
0,0.0,1932,0.0
0,600000.0,1932,0.0
0,0.0,1932,0.0
0,0.0,1932,0.0
0,0.0,1932,0.0
0,0.0,1932,0.0
0,0.0,1933,0.0
0,0.0,1933,0.0
0,0.0,1933,0.0
0,0.0,1932,0.0
0,0.0,1933,0.0
200000,2200000.0,1933,11.0
250000,0.0,1933,0.0
0,0.0,1933,0.0
0,0.0,1933,0.0
0,0.0,1934,0.0
0,0.0,1934,0.0
0,0.0,1934,0.0
0,0.0,1934,0.0
0,0.0,1934,0.0
0,0.0,1934,0.0
0,0.0,1934,0.0
0,0.0,1934,0.0
0,0.0,1935,0.0
0,0.0,1935,0.0
243000,950000.0,1935,3.909465020576132
305177,0.0,1935,0.0
0,0.0,1935,0.0
0,0.0,1935,0.0
0,0.0,1936,0.0
0,0.0,1936,0.0
0,0.0,1936,0.0
0,0.0,1936,0.0
0,0.0,1936,0.0
0,0.0,1936,0.0
0,0.0,1936,0.0
0,0.0,1936,0.0
0,0.0,1936,0.0
0,0.0,1936,0.0
1645000,0.0,1937,0.0
300000,0.0,1937,0.0
0,0.0,1937,0.0
0,0.0,1937,0.0
0,0.0,1937,0.0
0,0.0,1937,0.0
500000,0.0,1937,0.0
0,0.0,1938,0.0
0,0.0,1938,0.0
0,0.0,1938,0.0
0,0.0,1938,0.0
0,0.0,1940,0.0
0,0.0,1939,0.0
0,0.0,1939,0.0
0,0.0,1939,0.0
0,0.0,1939,0.0
0,0.0,1940,0.0
2000000,9172000.0,1940,4.586
0,0.0,1940,0.0
0,0.0,1940,0.0
0,0.0,1940,0.0
0,0.0,1940,0.0
0,0.0,1941,0.0
0,0.0,1941,0.0
0,0.0,1941,0.0
0,0.0,1941,0.0
0,0.0,1941,0.0
0,0.0,1941,0.0
0,0.0,1941,0.0
0,0.0,1942,0.0
0,0.0,1941,0.0
0,0.0,1942,0.0
0,0.0,1943,0.0
0,0.0,1942,0.0
0,0.0,1942,0.0
0,0.0,1942,0.0
0,0.0,1942,0.0
0,0.0,1943,0.0
2627000,5363000.0,1944,2.041492196421774
0,0.0,1943,0.0
0,0.0,1944,0.0
0,0.0,1944,0.0
0,0.0,1943,0.0
0,0.0,1943,0.0
0,0.0,1943,0.0
0,0.0,1944,0.0
0,0.0,1944,0.0
0,0.0,1944,0.0
0,0.0,1944,0.0
0,0.0,1944,0.0
0,0.0,1944,0.0
0,0.0,1944,0.0
0,0.0,1944,0.0
0,0.0,1944,0.0
0,0.0,1944,0.0
0,0.0,1944,0.0
0,0.0,1944,0.0
0,0.0,1945,0.0
0,0.0,1945,0.0
0,0.0,1945,0.0
0,0.0,1945,0.0
0,0.0,1945,0.0
0,0.0,1945,0.0
0,0.0,1946,0.0
0,0.0,1946,0.0
0,0.0,1946,0.0
0,0.0,1946,0.0
0,0.0,1946,0.0
0,0.0,1946,0.0
0,0.0,1946,0.0
0,0.0,1946,0.0
0,0.0,1947,0.0
0,0.0,1947,0.0
0,0.0,1947,0.0
0,0.0,1947,0.0
0,0.0,1947,0.0
1243000,2841000.0,1948,2.285599356395817
0,0.0,1948,0.0
0,0.0,1948,0.0
0,0.0,1948,0.0
2500000,3000000.0,1948,1.2
2300000,0.0,1947,0.0
0,0.0,1948,0.0
258,0.0,1948,0.0
0,0.0,1948,0.0
3700000,2956000.0,1948,0.798918918918919
0,0.0,1948,0.0
0,0.0,1948,0.0
0,0.0,1948,0.0
0,0.0,1948,0.0
0,0.0,1949,0.0
3400000,0.0,1949,0.0
0,0.0,1949,0.0
0,0.0,1950,0.0
0,0.0,1949,0.0
700000,0.0,1949,0.0
3768785,8000000.0,1950,2.122700021359669
0,0.0,1950,0.0
0,0.0,1950,0.0
0,0.0,1950,0.0
0,0.0,1950,0.0
0,0.0,1950,0.0
0,0.0,1950,0.0
0,0.0,1952,0.0
0,0.0,1952,0.0
0,0.0,1952,0.0
0,0.0,1952,0.0
0,0.0,1952,0.0
0,0.0,1952,0.0
0,0.0,1952,0.0
0,0.0,1953,0.0
0,0.0,1953,0.0
0,0.0,1953,0.0
0,0.0,1953,0.0
0,0.0,1953,0.0
0,0.0,1954,0.0
0,0.0,1954,0.0
0,0.0,1954,0.0
0,0.0,1954,0.0
0,0.0,1954,0.0
0,0.0,1954,0.0
0,0.0,1954,0.0
0,0.0,1954,0.0
5019770,0.0,1954,0.0
0,0.0,1954,0.0
0,0.0,1953,0.0
0,0.0,1955,0.0
0,0.0,1955,0.0
0,0.0,1955,0.0
0,0.0,1955,0.0
0,0.0,1955,0.0
0,0.0,1955,0.0
0,0.0,1955,0.0
0,0.0,1956,0.0
0,0.0,1956,0.0
0,0.0,1956,0.0
0,0.0,1956,0.0
0,0.0,1956,0.0
0,0.0,1957,0.0
0,0.0,1958,0.0
0,0.0,1958,0.0
0,0.0,1957,0.0
0,0.0,1957,0.0
0,0.0,1957,0.0
70000,0.0,1957,0.0
0,0.0,1957,0.0
0,0.0,1958,0.0
146000,0.0,1958,0.0
0,0.0,1958,0.0
0,0.0,1958,0.0
0,0.0,1958,0.0
0,0.0,1958,0.0
0,0.0,1958,0.0
5000000,0.0,1958,0.0
0,0.0,1959,0.0
0,0.0,1959,0.0
0,0.0,1959,0.0
0,0.0,1959,0.0
0,0.0,1959,0.0
0,0.0,1959,0.0
3500000,12800000.0,1959,3.657142857142857
0,0.0,1959,0.0
0,0.0,1959,0.0
0,0.0,1959,0.0
0,0.0,1960,0.0
0,0.0,1960,0.0
0,0.0,1960,0.0
0,0.0,1960,0.0
0,0.0,1960,0.0
0,0.0,1961,0.0
0,0.0,1961,0.0
0,0.0,1962,0.0
0,0.0,1962,0.0
0,0.0,1961,0.0
0,0.0,1961,0.0
0,0.0,1961,0.0
0,0.0,1961,0.0
0,0.0,1962,0.0
185000,0.0,1962,0.0
15000,3274.0,1962,0.21826666666666666
0,0.0,1962,0.0
0,0.0,1962,0.0
0,8000000.0,1962,0.0
19000000,13680000.0,1962,0.72
0,0.0,1962,0.0
800000,0.0,1962,0.0
0,0.0,1962,0.0
0,0.0,1962,0.0
0,0.0,1962,0.0
0,0.0,1963,0.0
0,0.0,1963,0.0
0,0.0,1964,0.0
0,0.0,1963,0.0
0,0.0,1963,0.0
0,0.0,1963,0.0
0,0.0,1963,0.0
0,0.0,1963,0.0
0,0.0,1963,0.0
0,0.0,1963,0.0
0,0.0,1963,0.0
0,0.0,1964,0.0
0,0.0,1964,0.0
0,0.0,1964,0.0
0,0.0,1964,0.0
0,0.0,1964,0.0
0,0.0,1964,0.0
0,0.0,1964,0.0
0,0.0,1964,0.0
0,0.0,1964,0.0
1200000,0.0,1964,0.0
65000,0.0,1967,0.0
0,0.0,1964,0.0
20000000,0.0,1964,0.0
0,0.0,1965,0.0
800000,921548.0,1966,1.151935
0,0.0,1965,0.0
280379,364937.0,1966,1.3015846407897882
0,0.0,1965,0.0
0,0.0,1965,0.0
0,0.0,1965,0.0
0,0.0,1965,0.0
0,0.0,1966,0.0
0,0.0,1965,0.0
3800000,14873.0,1965,0.003913947368421052
115,0.0,1965,0.0
0,0.0,1966,0.0
0,0.0,1965,0.0
5800000,6800000.0,1964,1.1724137931034482
0,0.0,1966,0.0
0,39388.0,1966,0.0
1377800,0.0,1966,0.0
0,0.0,1966,0.0
0,0.0,1966,0.0
0,0.0,1967,0.0
19000,0.0,1966,0.0
0,0.0,1966,0.0
0,0.0,1966,0.0
0,0.0,1967,0.0
0,0.0,1967,0.0
0,0.0,1967,0.0
0,0.0,1968,0.0
0,0.0,1967,0.0
0,0.0,1967,0.0
747000,44566.0,1968,0.05965997322623828
0,0.0,1967,0.0
2500000,3200000.0,1967,1.28
75000,0.0,1966,0.0
2175000,0.0,1967,0.0
0,0.0,1967,0.0
0,0.0,1967,0.0
0,0.0,1967,0.0
0,0.0,1967,0.0
0,6000000.0,1967,0.0
0,0.0,1968,0.0
0,0.0,1968,0.0
0,0.0,1968,0.0
0,0.0,1968,0.0
0,0.0,1968,0.0
0,0.0,1968,0.0
0,0.0,1968,0.0
0,0.0,1968,0.0
500000,0.0,1968,0.0
100000000,0.0,1966,0.0
0,0.0,1968,0.0
0,0.0,1969,0.0
0,0.0,1969,0.0
0,0.0,1970,0.0
0,0.0,1967,0.0
9000000,0.0,1969,0.0
0,0.0,1969,0.0
0,3.0,1969,0.0
0,0.0,1969,0.0
0,0.0,1969,0.0
0,0.0,1969,0.0
0,0.0,1969,0.0
0,0.0,1969,0.0
0,0.0,1970,0.0
0,0.0,1969,0.0
0,0.0,1970,0.0
0,0.0,1970,0.0
0,0.0,1970,0.0
0,0.0,1970,0.0
0,0.0,1970,0.0
0,0.0,1970,0.0
0,0.0,1970,0.0
0,0.0,1970,0.0
750000,0.0,1970,0.0
0,0.0,1970,0.0
0,0.0,1970,0.0
0,0.0,1970,0.0
0,0.0,1970,0.0
0,0.0,1970,0.0
0,0.0,1971,0.0
0,0.0,1970,0.0
7000000,1000000.0,1970,0.14285714285714285
0,0.0,1971,0.0
0,0.0,1971,0.0
450000,0.0,1972,0.0
0,0.0,1972,0.0
100000,0.0,1971,0.0
0,0.0,1971,0.0
0,0.0,1971,0.0
180000,0.0,1971,0.0
0,0.0,1970,0.0
0,0.0,1971,0.0
0,0.0,1971,0.0
0,0.0,1971,0.0
0,0.0,1971,0.0
478375,0.0,1970,0.0
0,0.0,1971,0.0
150000,15200000.0,1971,101.33333333333333
400000,0.0,1970,0.0
0,0.0,1971,0.0
0,0.0,1972,0.0
0,0.0,1971,0.0
75000,0.0,1972,0.0
0,0.0,1972,0.0
0,0.0,1972,0.0
0,0.0,1972,0.0
0,0.0,1972,0.0
0,0.0,1972,0.0
0,0.0,1972,0.0
760000,0.0,1973,0.0
0,0.0,1973,0.0
0,0.0,1971,0.0
0,0.0,1973,0.0
0,0.0,1973,0.0
60000,0.0,1974,0.0
0,0.0,1973,0.0
0,0.0,1974,0.0
0,0.0,1973,0.0
0,0.0,1973,0.0
0,0.0,1973,0.0
0,0.0,1973,0.0
0,0.0,1973,0.0
0,0.0,1973,0.0
0,0.0,1974,0.0
0,0.0,1973,0.0
0,0.0,1973,0.0
500000,0.0,1973,0.0
0,0.0,1973,0.0
0,0.0,1973,0.0
0,0.0,1972,0.0
0,0.0,1973,0.0
0,0.0,1973,0.0
0,0.0,1974,0.0
0,0.0,1974,0.0
0,0.0,1974,0.0
0,0.0,1974,0.0
0,0.0,1974,0.0
500000,0.0,1974,0.0
0,0.0,1974,0.0
450000,0.0,1973,0.0
0,0.0,1974,0.0
0,0.0,1974,0.0
0,0.0,1974,0.0
0,0.0,1974,0.0
0,30000.0,1974,0.0
0,0.0,1973,0.0
0,0.0,1974,0.0
0,0.0,1974,0.0
0,0.0,1974,0.0
0,0.0,1975,0.0
0,0.0,1975,0.0
0,0.0,1975,0.0
0,0.0,1975,0.0
0,0.0,1976,0.0
0,0.0,1975,0.0
2500000,2000000.0,1975,0.8
0,0.0,1975,0.0
0,12484444.0,1975,0.0
0,20642922.0,1975,0.0
0,0.0,1975,0.0
0,0.0,1975,0.0
0,0.0,1975,0.0
0,0.0,1975,0.0
0,0.0,1976,0.0
0,0.0,1974,0.0
0,0.0,1975,0.0
0,0.0,1975,0.0
9000000,0.0,1976,0.0
0,0.0,1976,0.0
0,0.0,1977,0.0
0,0.0,1976,0.0
0,0.0,1976,0.0
0,0.0,1976,0.0
60000,0.0,1976,0.0
0,0.0,1976,0.0
0,0.0,1975,0.0
0,0.0,1977,0.0
0,0.0,1976,0.0
0,0.0,1976,0.0
6500000,51079064.0,1976,7.858317538461538
0,0.0,1976,0.0
0,0.0,1976,0.0
0,0.0,1977,0.0
0,0.0,1977,0.0
3400000,31063038.0,1977,9.136187647058824
0,0.0,1977,0.0
0,0.0,1978,0.0
0,0.0,1978,0.0
0,0.0,1977,0.0
0,0.0,1977,0.0
22000000,12000000.0,1977,0.5454545454545454
0,0.0,1977,0.0
0,0.0,1978,0.0
0,0.0,1978,0.0
5000000,0.0,1977,0.0
0,0.0,1978,0.0
0,0.0,1978,0.0
0,0.0,1979,0.0
0,0.0,1978,0.0
3000000,0.0,1977,0.0
0,0.0,1978,0.0
257000,0.0,1979,0.0
0,0.0,1978,0.0
0,0.0,1978,0.0
0,0.0,1978,0.0
0,0.0,1978,0.0
0,0.0,1979,0.0
0,0.0,1979,0.0
0,0.0,1979,0.0
11000000,0.0,1979,0.0
0,0.0,1979,0.0
9000000,38200000.0,1979,4.2444444444444445
0,43885000.0,1979,0.0
0,0.0,1979,0.0
0,0.0,1977,0.0
0,0.0,1979,0.0
0,0.0,1978,0.0
0,0.0,1979,0.0
0,0.0,1980,0.0
0,0.0,1980,0.0
0,0.0,1981,0.0
0,0.0,1982,0.0
48740,955401.0,1981,19.601990151826016
0,0.0,1981,0.0
0,0.0,1982,0.0
0,0.0,1982,0.0
0,9190819.0,1983,0.0
0,0.0,1983,0.0
22000000,42313354.0,1983,1.9233342727272726
0,0.0,1983,0.0
0,0.0,1983,0.0
0,0.0,1983,0.0
0,0.0,1983,0.0
0,0.0,1983,0.0
0,0.0,1983,0.0
300,0.0,1983,0.0
0,0.0,1983,0.0
0,694497.0,1983,0.0
0,0.0,1983,0.0
0,0.0,1983,0.0
8000000,0.0,1983,0.0
0,0.0,1983,0.0
10000000,2494480.0,1983,0.249448
0,0.0,1983,0.0
0,6472990.0,1983,0.0
0,0.0,1983,0.0
0,1362303.0,1983,0.0
0,0.0,1983,0.0
0,13030214.0,1983,0.0
10000000,29450919.0,1983,2.9450919
0,0.0,1983,0.0
0,0.0,1984,0.0
0,4300000.0,1983,0.0
0,0.0,1983,0.0
0,0.0,1984,0.0
0,0.0,1984,0.0
700000,0.0,1984,0.0
0,0.0,1984,0.0
0,0.0,1984,0.0
0,0.0,1984,0.0
0,0.0,1984,0.0
0,0.0,1984,0.0
3000000,0.0,1985,0.0
0,0.0,1984,0.0
9000000,0.0,1984,0.0
0,12384120.0,1984,0.0
0,0.0,1985,0.0
0,0.0,1984,0.0
0,0.0,1984,0.0
9000000,6045657.0,1984,0.6717396666666666
1065000,0.0,1984,0.0
0,0.0,1984,0.0
0,0.0,1984,0.0
0,706685.0,1984,0.0
0,0.0,1985,0.0
0,0.0,1985,0.0
0,0.0,1985,0.0
0,0.0,1985,0.0
3400000,660537.0,1985,0.19427558823529412
0,0.0,1985,0.0
0,0.0,1985,0.0
1800000,0.0,1985,0.0
0,0.0,1985,0.0
0,0.0,1985,0.0
0,0.0,1985,0.0
0,0.0,1985,0.0
5000000,502758.0,1985,0.1005516
0,0.0,1985,0.0
0,0.0,1985,0.0
1000000,0.0,1985,0.0
0,0.0,1985,0.0
1700000,0.0,1985,0.0
0,0.0,1985,0.0
0,0.0,1985,0.0
0,0.0,1985,0.0
0,42160849.0,1985,0.0
0,0.0,1986,0.0
0,0.0,1986,0.0
0,0.0,1986,0.0
15000000,12308521.0,1986,0.8205680666666667
0,0.0,1986,0.0
0,0.0,1986,0.0
0,0.0,1986,0.0
0,0.0,1986,0.0
0,300653.0,1986,0.0
4500000,0.0,1985,0.0
0,0.0,1985,0.0
25000000,1579260.0,1986,0.0631704
0,4469460.0,1986,0.0
0,0.0,1988,0.0
0,0.0,1987,0.0
0,0.0,1988,0.0
0,0.0,1987,0.0
0,0.0,1987,0.0
0,0.0,1987,0.0
0,0.0,1987,0.0
0,0.0,1987,0.0
3000000,14182492.0,1987,4.727497333333333
0,0.0,1987,0.0
0,0.0,1987,0.0
0,0.0,1987,0.0
0,0.0,1987,0.0
0,0.0,1987,0.0
0,0.0,1988,0.0
0,0.0,1988,0.0
0,0.0,1989,0.0
0,0.0,1987,0.0
0,0.0,1988,0.0
0,0.0,1988,0.0
0,0.0,1988,0.0
1800000,0.0,1988,0.0
22000000,0.0,1988,0.0
0,0.0,1988,0.0
0,0.0,1988,0.0
1300000,354704.0,1988,0.2728492307692308
0,0.0,1988,0.0
25000,0.0,1988,0.0
0,0.0,1988,0.0
0,0.0,1988,0.0
0,0.0,1988,0.0
0,0.0,1989,0.0
6900000,18172849.0,1989,2.633746231884058
0,0.0,1989,0.0
0,0.0,1990,0.0
0,0.0,1989,0.0
0,0.0,1989,0.0
0,0.0,1991,0.0
0,0.0,1990,0.0
0,0.0,1990,0.0
7000000,0.0,1989,0.0
11000000,8266343.0,1990,0.7514857272727272
3500000,0.0,1990,0.0
0,2346150.0,1990,0.0
2500000,205068.0,1990,0.0820272
0,0.0,1990,0.0
0,24707633.0,1990,0.0
10000000,47410000.0,1990,4.741
40000000,9243140.0,1990,0.2310785
0,0.0,1990,0.0
0,0.0,1990,0.0
0,0.0,1990,0.0
0,0.0,1990,0.0
6000000,24078196.0,1990,4.013032666666667
0,0.0,1990,0.0
0,0.0,1990,0.0
0,0.0,1990,0.0
0,0.0,1989,0.0
0,0.0,1990,0.0
0,295444.0,1991,0.0
0,0.0,1990,0.0
0,0.0,1990,0.0
0,0.0,1989,0.0
0,0.0,1990,0.0
0,0.0,1991,0.0
0,141864.0,1990,0.0
0,0.0,1991,0.0
33000,0.0,1990,0.0
0,0.0,1991,0.0
0,0.0,1990,0.0
4000000,259012.0,1991,0.064753
1000000,0.0,1991,0.0
0,0.0,1991,0.0
17000000,4603929.0,1991,0.2708193529411765
0,0.0,1991,0.0
0,0.0,1991,0.0
300000,0.0,1991,0.0
0,0.0,1991,0.0
0,0.0,1991,0.0
0,15429177.0,1991,0.0
0,0.0,1991,0.0
5000000,0.0,1992,0.0
0,0.0,1991,0.0
13000000,3752426.0,1991,0.28864815384615383
0,0.0,1991,0.0
0,0.0,1991,0.0
0,0.0,1991,0.0
14000000,39673161.0,1991,2.833797214285714
0,1750301.0,1991,0.0
0,0.0,1990,0.0
0,0.0,1991,0.0
0,3547684.0,1991,0.0
0,0.0,1991,0.0
0,0.0,1991,0.0
0,0.0,1990,0.0
0,0.0,1992,0.0
0,0.0,1991,0.0
0,0.0,1991,0.0
0,0.0,1991,0.0
0,0.0,1992,0.0
